tconst,primaryTitle,titleLength,numVotes,logVotes,averageRating
tt0103924,Captain Ron,2,20222,4.305824106052693,5.8
tt0103926,Careful,1,1698,3.229937685907934,7.0
tt0103939,Chaplin,1,53124,4.725290768026473,7.6
tt0103941,Charlie's Ear,2,33,1.5185139398778875,5.1
tt0103969,The Oak,2,2592,3.413634997198556,8.2
tt0103978,Class Act,2,6902,3.838974954955468,6.1
tt0103980,Claude,1,38,1.5797835966168101,5.7
tt0104003,Barjo,1,268,2.428134794028789,5.6
tt0104009,Cool World,2,20732,4.316641200167494,4.9
tt0104014,All Ladies Do It,4,4019,3.604118006192035,5.3
tt0104016,Coup de jeune,3,66,1.8195439355418688,4.2
tt0104030,Crossing the Bridge,3,773,2.888179493918325,6.4
tt0104040,The Cutting Edge,3,18706,4.271980930009406,6.9
tt0104070,Death Becomes Her,3,103026,5.012946838604286,6.6
tt0104088,Desire and Hell at Sunset Motel,6,324,2.510545010206612,5.6
tt0104114,The Distinguished Gentleman,3,15129,4.179810222878796,5.9
tt0104119,Dolly Dearest,2,2710,3.432969290874406,4.8
tt0104135,Double Trouble,2,1512,3.1795517911651876,4.1
tt0104139,Dr. Giggles,2,5765,3.7607993116307177,5.2
tt0104142,Driving Me Crazy,3,610,2.785329835010767,3.4
tt0104176,Electric Moon,2,18,1.255272505103306,7.6
tt0104182,Emma and Elvis,3,22,1.3424226808222062,3.4
tt0104187,Encino Man,2,37151,4.569970508234867,5.8
tt0104212,Even Hitler Had a Girlfriend,5,133,2.123851640967086,5.2
tt0104279,Flodder in Amerika!,3,4461,3.6494322232416168,5.7
tt0104283,Folks!,1,2421,3.383994789441733,5.8
tt0104298,Freddie as F.R.O.7.,3,663,2.821513528404773,5.3
tt0104309,Frozen Assets,2,454,2.6570558528571038,3.4
tt0104330,The Gentle Twelve,3,231,2.3636119798921444,6.9
tt0104376,The Gun in Betty Lou's Handbag,6,1559,3.192846115188842,5.1
tt0104412,Hero,1,21081,4.323891208256881,6.5
tt0104418,Highway to Hell,3,3963,3.59802407233419,6.0
tt0104428,Hold Me Thrill Me Kiss Me,6,460,2.662757831681574,6.0
tt0104431,Home Alone 2: Lost in New York,7,305281,5.484699775632002,6.8
tt0104437,"Honey, I Blew Up the Kid",6,41074,4.613566998771285,4.9
tt0104438,Honeymoon in Vegas,3,16784,4.224895470849483,5.8
tt0104452,HouseSitter,1,22456,4.351332399626383,6.1
tt0104456,Forced Nightmare,2,45,1.6532125137753437,5.7
tt0104463,Humanoids from Atlantis,3,55,1.7403626894942439,4.0
tt0104466,Husbands and Wives,3,27339,4.436782624993158,7.5
tt0104467,Hyenas,1,878,2.9434945159061026,7.4
tt0104469,I Don't Buy Kisses Anymore,5,314,2.496929648073215,6.0
tt0104503,In the Soup,3,2933,3.467312062980552,7.1
tt0104511,Innocent Blood,2,9236,3.9654839242451385,6.2
tt0104521,Into the Sun,3,763,2.8825245379548803,5.3
tt0104538,Jack and His Friends,4,40,1.6020599913279623,6.6
tt0104540,Cyber Eden,2,134,2.1271047983648077,4.8
tt0104545,"Jamón, Jamón",2,12194,4.086146190685901,6.4
tt0104550,Jersey Girl,2,1453,3.1622656142980214,6.2
tt0104553,All's Well Ends Well,4,1804,3.256236533205923,7.3
tt0104558,Supercop,1,19333,4.286299250942829,6.9
tt0104561,Jo Jeeta Wohi Sikandar,4,21534,4.333124708716883,8.2
tt0104567,Johnny Suede,2,3678,3.5656117249020585,5.8
tt0104629,Knock Outs,2,82,1.9138138523837167,5.6
tt0104647,Kuffs,1,9806,3.9914918889101596,5.9
tt0104652,Porco Rosso,2,76790,4.885304667588968,7.7
tt0104662,The Dark Side of the Heart,6,3408,3.5324995860946626,7.6
tt0104670,Ladybugs,1,8812,3.94507448847873,5.5
tt0104694,A League of Their Own,5,93364,4.970179449942991,7.3
tt0104695,Leap of Faith,3,12147,4.084469031488076,6.1
tt0104697,Leaving Normal,2,1322,3.1212314551496214,6.5
tt0104713,Let's Kill All the Lawyers,5,16,1.2041199826559248,4.5
tt0104718,My Americanized Wife,3,6,0.7781512503836436,5.5
tt0104727,Life After Sex,3,36,1.5563025007672873,4.1
tt0104728,Life on the Edge,4,14,1.146128035678238,5.9
tt0104741,Little Sister,2,288,2.459392487759231,5.5
tt0104745,The Living End,3,2772,3.442793225939769,6.5
tt0104762,The Lounge People,3,65,1.8129133566428555,7.3
tt0104778,Lunch Box,2,14,1.146128035678238,6.4
tt0104804,Man Trouble,2,2948,3.469527479187014,4.7
tt0104829,Mau Mau,2,39,1.591064607026499,6.1
tt0104833,Me and Veronica,3,131,2.1172712956557644,5.9
tt0104835,Me Myself and I,4,121,2.0827853703164503,5.3
tt0104837,Meatballs 4,2,2072,3.3163897510731952,3.4
tt0104844,Meet the Parents,3,154,2.187520720836463,6.7
tt0104850,Memoirs of an Invisible Man,5,22643,4.354933966559146,6.0
tt0104868,The Mighty Ducks,3,58343,4.76598875680402,6.5
tt0104879,Miracle Beach,2,1340,3.1271047983648077,5.7
tt0104892,Mistress,1,2018,3.3049211619008916,5.4
tt0104897,Mo' Money,2,7031,3.847017097935354,5.6
tt0104905,Mom and Dad Save the World,6,4367,3.64018319192134,5.4
tt0104922,Motorama,1,1735,3.2392994791268923,6.4
tt0104926,Mr. Baseball,2,10065,4.002813779224673,6.0
tt0104928,Mr. Saturday Night,3,4461,3.6494322232416168,5.9
tt0104938,Munchie,1,619,2.791690649020118,3.7
tt0104940,The Muppet Christmas Carol,4,49645,4.695875515031685,7.7
tt0104952,My Cousin Vinny,3,106428,5.027055900945323,7.6
tt0104954,My New Gun,3,657,2.8175653695597807,5.4
tt0104969,The Naked Truth,3,333,2.5224442335063197,3.2
tt0104974,"Once Upon a Time, Cinema",5,939,2.972665592266111,7.3
tt0104976,Near Mrs.,2,121,2.0827853703164503,5.1
tt0104984,Nervous Ticks,2,374,2.5728716022004803,6.0
tt0104994,Nickel & Dime,3,64,1.806179973983887,5.2
tt0105001,Night and the City,4,4502,3.6534054906645013,5.8
tt0105017,Noises Off...,2,10266,4.011401259924744,7.5
tt0105031,Deadly Dream Woman,3,38,1.5797835966168101,5.4
tt0105034,The Nutt House,3,543,2.734799829588847,3.7
tt0105048,"Oh, What a Night",4,473,2.6748611407378116,6.0
tt0105059,Only You,2,1449,3.1610683854711747,5.3
tt0105063,The Opposite Sex and How to Live with Them,9,647,2.8109042806687006,4.9
tt0105071,Tora-San Makes Excuses,3,43,1.6334684555795864,6.7
tt0105078,Out on a Limb,4,1550,3.1903316981702914,5.4
tt0105085,The Paint Job,3,181,2.2576785748691846,5.8
tt0105103,Passed Away,2,1146,3.059184617631371,5.9
tt0105121,The People Under the Stairs,5,31267,4.495086213639859,6.4
tt0105130,Peter's Friends,2,10392,4.016699138064971,7.0
tt0105137,Piano Piano Kid,3,1707,3.2322335211147335,7.8
tt0105151,The Player,2,54404,4.735630831942002,7.5
tt0105162,Praying with Anger,3,740,2.8692317197309762,4.7
tt0105165,Prelude to a Kiss,4,7627,3.882353746388714,5.6
tt0105197,The Story of Qiu Ju,5,5443,3.735838334317074,7.6
tt0105222,Rebecca's Daughters,2,151,2.1789769472931693,6.4
tt0105260,Little Nothings,2,698,2.843855422623161,6.3
tt0105267,Roadside Prophets,2,1196,3.077731179652392,6.5
tt0105272,Romeo & Julia,3,26,1.414973347970818,6.1
tt0105287,Sex and Zen,3,2053,3.312388949370592,5.6
tt0105288,Round Numbers,2,83,1.919078092376074,5.6
tt0105289,Round Trip to Heaven,4,340,2.531478917042255,3.9
tt0105378,Shadows and Fog,3,16061,4.20577258209842,6.7
tt0105399,Twin Dragons,2,10893,4.037147503632554,6.5
tt0105402,Sidekicks,1,7825,3.8934843462184863,5.1
tt0105415,Singles,1,27604,4.440972018733961,6.7
tt0105416,Tel Aviv Stories,3,75,1.8750612633917,7.0
tt0105417,Sister Act,2,87385,4.941436890571359,6.4
tt0105426,The Slammie Bros. vs. Godzilla and Gamera,7,29,1.462397997898956,4.7
tt0105435,Sneakers,1,52173,4.717445809810097,7.1
tt0105466,Stay Tuned,2,10525,4.022222104507706,6.3
tt0105477,Stop! Or My Mom Will Shoot,6,38231,4.58241565791445,4.3
tt0105481,Straight Talk,2,3385,3.529558673021163,5.8
tt0105488,Strictly Ballroom,2,24860,4.395501124305626,7.2
tt0105514,List of Merite,3,138,2.1398790864012365,5.0
tt0105573,There Goes the Neighborhood,4,1036,3.0153597554092144,5.9
tt0105587,Lucky Encounter,2,71,1.8512583487190752,5.0
tt0105616,Tom and Jerry: The Movie,5,9503,3.9778607292646972,5.4
tt0105629,Toys,1,30371,4.482459091797488,5.1
tt0105639,Tribulation 99: Alien Anomalies Under America,6,299,2.4756711883244296,6.6
tt0105643,Troll 2,2,30719,4.487407073939206,2.9
tt0105645,Trouble Bound,2,801,2.9036325160842376,5.7
tt0105654,The Tune,2,771,2.8870543780509568,7.0
tt0105670,Twogether,1,163,2.2121876044039577,4.2
tt0105685,Unbecoming Age,2,257,2.4099331233312946,4.1
tt0105706,Used People,2,1351,3.130655349022031,6.1
tt0105719,The Vagrant,2,1357,3.132579847659737,5.8
tt0105720,Valhalla,1,17,1.2304489213782739,8.6
tt0105737,Vermont Is for Lovers,4,24,1.380211241711606,6.9
tt0105745,Victor's Big Score,3,35,1.5440680443502757,6.7
tt0105750,La Vie de Bohème,4,5026,3.701222484256557,7.7
tt0105792,Waxwork II: Lost in Time,5,4004,3.602494068807281,5.5
tt0105793,Wayne's World,2,143357,5.156418904029279,7.0
tt0105801,Wet and Wild Summer!,4,156,2.1931245983544616,4.1
tt0105807,When the Party's Over,4,941,2.973589623427257,4.9
tt0105812,White Men Can't Jump,4,74629,4.872907622279761,6.8
tt0105815,Who Do I Gotta Kill?,5,495,2.694605198933569,4.1
tt0105842,Deadend Besiegers,2,75,1.8750612633917,6.4
tt0105871,Year of the Comet,4,1498,3.1755118133634475,5.8
tt0105912,Why Do They Call It Love When They Mean Sex?,10,469,2.6711728427150834,5.8
tt0105916,House of Angels,3,4354,3.6388884247050757,6.3
tt0106209,Making Up!,2,565,2.7520484478194387,6.4
tt0106215,Acción mutante,2,4875,3.687974620034556,6.5
tt0106216,Acting on Impulse,3,279,2.4456042032735974,5.8
tt0106220,Addams Family Values,3,81456,4.910923079693263,6.8
tt0106223,The Adventures of Huck Finn,5,7749,3.8892456608929797,6.2
tt0106233,Airborne,1,6327,3.801197834459149,6.3
tt0106257,American Ninja 5,3,3802,3.5800121125294244,2.9
tt0106265,Amore!,1,126,2.100370545117563,4.8
tt0106266,Amos & Andrew,3,8473,3.928037206406883,5.7
tt0106292,Another Stakeout,2,13057,4.115843404112816,5.6
tt0106307,Arizona Dream,2,41125,4.614105910958031,7.3
tt0106308,Army of Darkness,3,162181,5.209999973928855,7.5
tt0106323,Auntie Lee's Meat Pies,4,181,2.2576785748691846,4.3
tt0106341,Bad Boy Bubby,3,12390,4.093071306376063,7.4
tt0106353,Bank Robber,2,309,2.4899584794248346,4.6
tt0106359,Bare Exposure,2,203,2.307496037913213,4.1
tt0106366,Beach Babes from Beyond,4,773,2.888179493918325,3.6
tt0106368,Beauty School,2,107,2.0293837776852097,3.8
tt0106375,Beethoven's 2nd,2,25645,4.4090027034017725,4.9
tt0106379,Being Human,2,3801,3.5798978696031036,5.5
tt0106387,Benny & Joon,3,54514,4.736508049835306,7.2
tt0106400,The Beverly Hillbillies,3,17291,4.237820110794065,5.0
tt0106402,Beyond Bedlam,2,462,2.6646419755561257,3.3
tt0106412,The Bikini Carwash Company II,5,624,2.795184589682424,3.3
tt0106413,Bikini Squad,2,266,2.424881636631067,3.4
tt0106417,Sailor Moon R: The Movie: The Promise of the Rose,10,2282,3.358315640082196,7.7
tt0106418,Bitter Harvest,2,679,2.8318697742805017,4.5
tt0106450,Body Melt,2,2602,3.4153072922255676,5.3
tt0106456,Made in Japan,3,57,1.7558748556724915,6.2
tt0106466,Born Yesterday,2,3700,3.568201724066995,5.2
tt0106478,Breakfast of Aliens,3,67,1.8260748027008264,4.4
tt0106500,CB4,1,8761,3.94255368033421,6.3
tt0106505,Calendar Girl,2,2115,3.325310371711061,5.1
tt0106536,The Cemetery Club,3,749,2.8744818176994666,5.8
tt0106541,Moonfaced Beauty,2,479,2.680335513414563,3.7
tt0106544,Supercop 2,2,3626,3.5594277997594896,6.2
tt0106598,Coneheads,1,50953,4.707169759394251,5.3
tt0106611,Cool Runnings,2,92302,4.965211111421941,7.0
tt0106613,Cop & ½,3,8157,3.9115304623071627,4.1
tt0106641,How to Be Miserable and Enjoy It,7,89,1.9493900066449128,5.5
tt0106651,The Last Dance,3,192,2.2833012287035497,6.7
tt0106671,City Unplugged,2,397,2.598790506763115,6.8
tt0106673,Dave,1,48869,4.689033452207519,6.8
tt0106677,Dazed and Confused,3,164445,5.216020673164242,7.6
tt0106693,The Inheritance or Fuckoffguysgoodday,4,2283,3.3585059114902354,7.7
tt0106701,Dennis the Menace,3,56476,4.751863929554984,5.6
tt0106725,Your Heart Is Your Lover,5,640,2.806179973983887,5.1
tt0106747,Don't Call Me Frankie,4,16,1.2041199826559248,8.0
tt0106761,Double Dragon,2,11205,4.04941186087108,3.8
tt0106776,De drie beste dingen in het leven,7,61,1.7853298350107671,7.0
tt0106792,Ed and His Dead Mother,5,1857,3.2688119037397803,6.0
tt0106793,Eddie Presley,2,270,2.4313637641589874,5.4
tt0106834,Even Cowgirls Get the Blues,5,7017,3.8461514765288154,4.4
tt0106839,Gospel According to Harry,4,175,2.2430380486862944,6.2
tt0106852,Face the Music,3,316,2.499687082618404,4.7
tt0106873,Fatal Instinct,2,6809,3.833083334178343,5.8
tt0106877,Father Hood,2,2865,3.457124626303409,4.9
tt0106878,À la mode,3,190,2.278753600952829,5.7
tt0106880,Fear of a Black Hat,5,3836,3.583878598498626,7.2
tt0106902,Fifty/Fifty,1,663,2.821513528404773,5.8
tt0106936,The Legend,2,7342,3.865814380167968,7.2
tt0106937,The Legend II,3,4111,3.61394747678035,7.0
tt0106941,For Love or Money,4,12685,4.10329047155775,6.2
tt0106963,Frauds,1,954,2.979548374704095,6.0
tt0106966,Strawberry and Chocolate,3,5308,3.724930914192398,7.4
tt0106998,The Genius,2,6,0.7781512503836436,5.2
tt0106999,Normal People Are Nothing Exceptional,5,291,2.4638929889859074,7.1
tt0107014,Girlfriends,1,55,1.7403626894942439,3.7
tt0107033,Good Girls Don't,3,75,1.8750612633917,4.6
tt0107037,Gorilla Bathes at Noon,4,192,2.2833012287035497,5.6
tt0107042,Great Moments in Aviation,4,231,2.3636119798921444,6.5
tt0107045,Grief,1,328,2.515873843711679,5.8
tt0107048,Groundhog Day,2,575649,5.7601577545555305,8.0
tt0107050,Grumpy Old Men,3,42844,4.631890010638621,7.0
tt0107068,Hadashi no pikunikku,3,83,1.919078092376074,6.5
tt0107091,Heart and Souls,3,16170,4.208710019906401,7.0
tt0107107,Hexed,1,1530,3.184691430817599,5.6
tt0107120,Hocus Pocus,2,102993,5.01280770854322,6.9
tt0107121,Head Above Water,3,1118,3.0484418035504044,6.5
tt0107131,Homeward Bound: The Incredible Journey,5,41806,4.621238616222225,6.9
tt0107133,Homo Promo,2,64,1.806179973983887,6.0
tt0107138,Hoppá,1,17,1.2304489213782739,6.6
tt0107144,Hot Shots! Part Deux,4,83975,4.924150012513702,6.6
tt0107153,Housewife from Hell,3,136,2.1335389083702174,2.0
tt0107154,How U Like Me Now,5,43,1.6334684555795864,6.2
tt0107156,The Wedding Banquet,3,13968,4.1451342263614945,7.6
tt0107165,Golden Balls,2,3221,3.5079907248196913,6.1
tt0107166,We Are Travelers on the Path of Love,8,5331,3.726808682524964,7.4
tt0107212,Indian Summer,2,5154,3.712144414214886,6.6
tt0107214,India,1,2782,3.4443571256560275,8.0
tt0107216,Inland Empire,2,24,1.380211241711606,6.1
tt0107220,Inside Monkey Zetterland,3,300,2.4771212547196626,5.4
tt0107225,"Ciao, Professore!",2,1886,3.2755416884013098,6.9
tt0107227,Al-irhab wal kabab,3,2240,3.3502480183341627,7.6
tt0107247,Jack the Bear,3,3904,3.591509808994654,6.5
tt0107273,Joey Breaker,2,161,2.2068258760318495,4.1
tt0107277,Josh and S.A.M.,3,1405,3.1476763242410986,5.7
tt0107307,The Men's Choir,3,150,2.1760912590556813,6.7
tt0107346,Kyôso tanjô,2,71,1.8512583487190752,7.3
tt0107353,L.A. Goddess,2,71,1.8512583487190752,4.4
tt0107362,Last Action Hero,3,136154,5.134030404782921,6.4
tt0107384,Leningrad Cowboys Meet Moses,4,1399,3.1458177144918276,5.7
tt0107387,Leprechaun,1,23500,4.371067862271736,4.8
tt0107391,Lethal Lolita,2,17,1.2304489213782739,6.8
tt0107413,Life with Mikey,3,5427,3.734559821579476,5.6
tt0107427,Little Miss Millions,3,317,2.5010592622177517,5.1
tt0107438,Look Who's Talking Now,4,27576,4.440531270399891,4.4
tt0107442,Losers in Love,3,7,0.8450980400142568,7.7
tt0107443,Lost in Yonkers,3,2653,3.423737249982329,6.8
tt0107447,Love & Human Remains,4,2437,3.386855529184724,6.7
tt0107448,Love Bites,2,537,2.7299742856995555,5.8
tt0107453,Loving Lulu,2,40,1.6020599913279623,6.7
tt0107473,Mad Dog and Glory,4,20392,4.3094598224612115,6.2
tt0107478,Made in America,3,15592,4.192901826109565,5.1
tt0107492,The Making of '...And God Spoke',6,832,2.920123326290724,6.7
tt0107504,Man's Best Friend,3,4046,3.607025878434786,5.2
tt0107507,Manhattan Murder Mystery,3,39491,4.596498131178509,7.4
tt0107523,Married to It,3,847,2.9278834103307068,5.8
tt0107528,Killing Grandpa,2,98,1.9912260756924949,6.2
tt0107529,Matinee,1,9609,3.9826781933834843,6.9
tt0107537,Celestial Clockwork,2,362,2.558708570533166,6.7
tt0107563,The Meteor Man,3,7683,3.885530833188092,5.2
tt0107572,Daughter of Darkness,3,525,2.720159303405957,5.6
tt0107573,Honey Sweet Love...,3,45,1.6532125137753437,7.0
tt0107587,Mod Fuck Explosion,3,383,2.583198773968623,5.1
tt0107594,Money for Nothing,3,3678,3.5656117249020585,5.8
tt0107612,Mr. Nanny,2,8808,3.9448773059636952,3.8
tt0107613,Mr. Wonderful,2,3108,3.4924810101288766,5.9
tt0107614,Mrs. Doubtfire,2,244295,5.387914578333931,7.0
tt0107616,Much Ado About Nothing,4,44976,4.652980828263366,7.3
tt0107626,My Boyfriend's Back,3,4249,3.6282867310895144,5.4
tt0107628,My Family Treasure,3,74,1.8692317197309762,6.0
tt0107631,My Life's in Turnaround,4,310,2.4913616938342726,5.1
tt0107642,Café au lait,3,1021,3.0090257420869104,6.1
tt0107651,Sidestroke,1,43,1.6334684555795864,6.3
tt0107653,Naked,1,34304,4.535344763676657,7.8
tt0107659,Loaded Weapon 1,3,44236,4.645775849389168,6.2
tt0107685,The Night We Never Met,5,2369,3.374565060722765,6.0
tt0107687,Nightmare 1040,2,29,1.462397997898956,3.1
tt0107705,Notes from the Attic,4,13,1.1139433523068367,8.6
tt0107766,"Pacco, doppio pacco e contropaccotto",5,134,2.1271047983648077,6.7
tt0107824,The Pickle,2,587,2.7686381012476144,4.4
tt0107845,Sunfish,1,6,0.7781512503836436,5.5
tt0107870,Prehysteria!,1,1634,3.2132520521963968,4.5
tt0107875,The Princess and the Goblin,5,2468,3.392345155361204,6.8
tt0107878,Private Lessons II,3,92,1.9637878273455553,4.5
tt0107896,Public Enemy #2,3,23,1.3617278360175928,8.0
tt0107897,Puerto Rican Mambo (Not a Musical),6,126,2.100370545117563,4.3
tt0107945,Happy Partner,2,6,0.7781512503836436,5.0
tt0107949,Rescue Me,2,668,2.824776462475546,5.3
tt0107977,Robin Hood: Men in Tights,5,115620,5.063032965039096,6.7
tt0107985,Rookie of the Year,4,25101,4.399691023705374,6.1
tt0108037,The Sandlot,2,78500,4.894869656745253,7.8
tt0108074,The Eagle Shooting Heroes,4,2202,3.342817314635733,7.1
tt0108091,Sex and the Single Alien,5,115,2.060697840353612,3.7
tt0108111,Shelf Life,2,52,1.7160033436347992,7.6
tt0108122,Short Cuts,2,42104,4.624323357009221,7.7
tt0108147,Sister Act 2: Back in the Habit,7,49001,4.690204943090767,5.6
tt0108149,Six Degrees of Separation,4,19607,4.292411148837825,6.8
tt0108153,The Skateboard Kid,3,582,2.7649229846498886,2.7
tt0108160,Sleepless in Seattle,3,159519,5.202812418451011,6.8
tt0108174,So I Married an Axe Murderer,6,33248,4.5217655258770835,6.4
tt0108186,Son in Law,3,17349,4.239274447023257,5.9
tt0108187,Son of the Pink Panther,5,4854,3.686099771995916,3.9
tt0108255,Super Mario Bros.,3,48498,4.685723829182194,4.1
tt0108258,Surf Ninjas,2,7618,3.8818409683249273,5.1
tt0108264,Sweet Killing,2,84,1.9242792860618816,5.2
tt0108281,Tai-Chi Master,2,9390,3.972665592266111,7.2
tt0108308,Teenage Mutant Ninja Turtles III,5,30847,4.489212933464914,4.8
tt0108320,There Goes My Baby,4,1011,3.004751155591001,6.5
tt0108327,The Thing Called Love,4,7233,3.859318465097116,6.4
tt0108333,The Three Musketeers,3,50382,4.702275403569469,6.4
tt0108334,Three of Hearts,3,1920,3.2833012287035497,5.5
tt0108356,All Men Are the Same,5,593,2.7730546933642626,6.2
tt0108366,Totally F***ed Up,3,2845,3.45408227073109,6.4
tt0108395,A Troll in Central Park,5,6173,3.7904962769671093,5.4
tt0108410,Twenty Bucks,2,3597,3.5559404378185113,6.3
tt0108442,Undercover Blues,2,7506,3.8754085600770636,6.1
tt0108487,Married Life,2,60,1.7781512503836436,6.3
tt0108521,Watch It,2,571,2.756636108245848,6.2
tt0108525,Wayne's World 2,3,76815,4.8854460348900774,6.2
tt0108526,We're Back! A Dinosaur's Story,5,13537,4.13152242891307,6.1
tt0108528,We're Talkin' Serious Money,4,164,2.214843848047698,5.8
tt0108539,Weekend at Bernie's II,4,12594,4.100163688966044,4.9
tt0108549,West from North Goes South,5,23,1.3617278360175928,7.7
tt0108560,Who's the Man?,3,8430,3.9258275746247424,5.4
tt0108569,Wilder Napalm,2,1515,3.180412632838324,5.6
tt0108576,Witch Academy,2,173,2.2380461031287955,4.0
tt0108583,Wittgenstein,1,2294,3.360593413565249,6.9
tt0108593,Last Hero in China,4,3137,3.496514518697745,6.7
tt0108636,Younger and Younger,3,434,2.637489729512511,5.3
tt0108651,"Stand Straight, Never Give In",5,91,1.9590413923210936,6.7
tt0108652,Zhao le,2,105,2.0211892990699383,6.8
tt0109012,2002: The Rape of Eden,5,62,1.792391689498254,4.2
tt0109015,3 Ninjas Kick Back,4,8474,3.9280884596649708,4.6
tt0109028,Cold Fever,2,1717,3.2347702951609163,7.0
